time_iso,epoch_ms,device_ms,gyro_x,gyro_y,gyro_z,mode,recording_label,phase
2026-09-23T10:36:54.370Z,1790159814370,,0.05,1.02,0.3,recognize,"",cooldown
2026-09-23T10:36:54.414Z,1790159814414,,0.28,1.32,0.2,recognize,"",cooldown
2026-09-23T10:36:54.456Z,1790159814456,,0.39,1.68,0.2,recognize,"",cooldown
2026-09-23T10:36:54.499Z,1790159814499,,0.3,2.17,-0.12,recognize,"",cooldown
2026-09-23T10:36:54.543Z,1790159814543,,0.35,1.74,0.05,recognize,"",cooldown
2026-09-23T10:36:54.585Z,1790159814585,,0.47,2.11,-0.15,recognize,"",cooldown
2026-09-23T10:36:54.629Z,1790159814629,,0.39,1.84,0.23,recognize,"",cooldown
2026-09-23T10:36:54.671Z,1790159814671,,0.2,1.13,0.31,recognize,"",cooldown
2026-09-23T10:36:54.715Z,1790159814715,,0.19,0.63,0.16,recognize,"",cooldown
2026-09-23T10:36:54.757Z,1790159814757,,0.02,0.21,0.09,recognize,"",cooldown
2026-09-23T10:36:54.800Z,1790159814800,,-0.04,-0.02,-0.01,recognize,"",cooldown
2026-09-23T10:36:54.843Z,1790159814843,,-0.09,0,-0.03,recognize,"",waiting
2026-09-23T10:36:54.886Z,1790159814886,,-0.15,-0.25,0.11,recognize,"",active
2026-09-23T10:36:54.929Z,1790159814929,,-0.17,-0.54,0.07,recognize,"",active
2026-09-23T10:36:54.972Z,1790159814972,,-0.18,-0.75,-0.01,recognize,"",active
2026-09-23T10:36:55.016Z,1790159815016,,-0.17,-0.89,0,recognize,"",active
2026-09-23T10:36:55.058Z,1790159815058,,-0.29,-0.95,0.05,recognize,"",active
2026-09-23T10:36:55.102Z,1790159815102,,-0.5,-1.14,0.3,recognize,"",active
2026-09-23T10:36:55.145Z,1790159815145,,-0.44,-1.35,0.19,recognize,"",active
2026-09-23T10:36:55.187Z,1790159815187,,-0.36,-2.07,0.26,recognize,"",active
2026-09-23T10:36:55.231Z,1790159815231,,-0.45,-2.08,0.11,recognize,"",active
2026-09-23T10:36:55.273Z,1790159815273,,-0.41,-2,-0.01,recognize,"",active
2026-09-23T10:36:55.316Z,1790159815316,,-0.4,-1.23,-0.19,recognize,"",active
2026-09-23T10:36:55.359Z,1790159815359,,-0.36,-0.82,-0.24,recognize,"",active
2026-09-23T10:36:55.402Z,1790159815402,,-0.24,-0.69,0.02,recognize,"",active
2026-09-23T10:36:55.446Z,1790159815446,,-0.12,-0.32,0.15,recognize,"",active
2026-09-23T10:36:55.488Z,1790159815488,,-0.05,-0.13,0.11,recognize,"",active
2026-09-23T10:36:55.532Z,1790159815532,,-0.12,0.12,0.07,recognize,"",active
2026-09-23T10:36:55.574Z,1790159815574,,-0.07,-0.1,0.1,recognize,"",active
2026-09-23T10:36:55.617Z,1790159815617,,-0.13,-0.07,0.07,recognize,"",active
2026-09-23T10:36:55.661Z,1790159815661,,-0.15,0.06,0.03,recognize,"",active
2026-09-23T10:36:55.703Z,1790159815703,,-0.1,-0.04,0.07,recognize,"",active
2026-09-23T10:36:55.747Z,1790159815747,,-0.16,0.13,0.09,recognize,"",active
2026-09-23T10:36:55.789Z,1790159815789,,-0.12,0.11,0.13,recognize,"",active
2026-09-23T10:36:55.833Z,1790159815833,,-0.13,0,0.08,recognize,"",active
2026-09-23T10:36:55.875Z,1790159815875,,-0.11,-0.1,0.09,recognize,"",active
2026-09-23T10:36:55.918Z,1790159815918,,-0.13,-0.02,0.07,recognize,"",active
2026-09-23T10:36:55.961Z,1790159815961,,-0.08,0.01,0.06,recognize,"",active
2026-09-23T10:36:56.004Z,1790159816004,,-0.12,-0.12,0.09,recognize,"",active
2026-09-23T10:36:56.048Z,1790159816048,,-0.11,0.1,0.04,recognize,"",active
2026-09-23T10:36:56.090Z,1790159816090,,-0.06,0.11,0.06,recognize,"",active
2026-09-23T10:36:56.133Z,1790159816133,,-0.08,-0.04,0.12,recognize,"",active
2026-09-23T10:36:56.177Z,1790159816177,,-0.09,-0.02,0.05,recognize,"",active
2026-09-23T10:36:56.219Z,1790159816219,,-0.1,0.04,0.06,recognize,"",active
2026-09-23T10:36:56.262Z,1790159816262,,-0.1,0.06,0.12,recognize,"",active
2026-09-23T10:36:56.306Z,1790159816306,,-0.08,0,0.06,recognize,"",active
2026-09-23T10:36:56.348Z,1790159816348,,-0.12,0.02,0.06,recognize,"",active
2026-09-23T10:36:56.391Z,1790159816391,,-0.11,0.05,0.08,recognize,"",cooldown
2026-09-23T10:36:56.434Z,1790159816434,,-0.1,0.03,0.07,recognize,"",cooldown
2026-09-23T10:36:56.478Z,1790159816478,,-0.11,0.03,0.06,recognize,"",cooldown
2026-09-23T10:36:56.520Z,1790159816520,,-0.1,0.03,0.07,recognize,"",cooldown
2026-09-23T10:36:56.563Z,1790159816563,,-0.1,-0.03,0.08,recognize,"",cooldown
2026-09-23T10:36:56.606Z,1790159816606,,-0.11,0.07,0.05,recognize,"",cooldown
2026-09-23T10:36:56.649Z,1790159816649,,-0.09,0.05,0.08,recognize,"",cooldown
2026-09-23T10:36:56.692Z,1790159816692,,-0.08,0.02,0.05,recognize,"",cooldown
2026-09-23T10:36:56.735Z,1790159816735,,-0.1,0.04,0.06,recognize,"",cooldown
2026-09-23T10:36:56.780Z,1790159816780,,-0.1,0,0.04,recognize,"",cooldown
2026-09-23T10:36:56.821Z,1790159816821,,-0.08,0.03,0.08,recognize,"",cooldown
2026-09-23T10:36:56.864Z,1790159816864,,-0.09,0.01,0.06,recognize,"",cooldown
2026-09-23T10:36:56.909Z,1790159816909,,-0.09,0.03,0.05,recognize,"",cooldown
2026-09-23T10:36:56.950Z,1790159816950,,-0.09,-0.01,0.06,recognize,"",cooldown
2026-09-23T10:36:56.993Z,1790159816993,,-0.09,0.01,0.06,recognize,"",cooldown
2026-09-23T10:36:57.036Z,1790159817036,,-0.1,-0.01,0.08,recognize,"",cooldown
2026-09-23T10:36:57.080Z,1790159817080,,-0.08,-0.04,0.07,recognize,"",cooldown
2026-09-23T10:36:57.122Z,1790159817122,,-0.09,0.09,0.07,recognize,"",waiting
2026-09-23T10:36:57.166Z,1790159817166,,-0.09,-0.01,0.09,recognize,"",waiting
2026-09-23T10:36:57.208Z,1790159817208,,-0.08,0.06,0.07,recognize,"",waiting
2026-09-23T10:36:57.251Z,1790159817251,,-0.07,0.3,0.1,recognize,"",active
2026-09-23T10:36:57.294Z,1790159817294,,-0.01,0.5,0.19,recognize,"",active
2026-09-23T10:36:57.338Z,1790159817338,,0.01,1.14,0.23,recognize,"",active
2026-09-23T10:36:57.381Z,1790159817381,,0.12,1.79,0.13,recognize,"",active
2026-09-23T10:36:57.423Z,1790159817423,,0.09,2.36,0,recognize,"",active
2026-09-23T10:36:57.466Z,1790159817466,,0.26,2.22,0.08,recognize,"",active
2026-09-23T10:36:57.510Z,1790159817510,,0.42,1.85,0.23,recognize,"",active
2026-09-23T10:36:57.552Z,1790159817552,,0.48,1.35,0.3,recognize,"",active
2026-09-23T10:36:57.595Z,1790159817595,,0.29,1.37,0.25,recognize,"",active
2026-09-23T10:36:57.639Z,1790159817639,,0.27,1.78,0.1,recognize,"",active
2026-09-23T10:36:57.681Z,1790159817681,,0.11,1.3,0.22,recognize,"",active
2026-09-23T10:36:57.724Z,1790159817724,,0.08,0.85,0,recognize,"",active
2026-09-23T10:36:57.767Z,1790159817767,,-0.02,0.04,-0.08,recognize,"",active
2026-09-23T10:36:57.810Z,1790159817810,,-0.08,-0.21,-0.11,recognize,"",active
2026-09-23T10:36:57.853Z,1790159817853,,-0.11,-0.33,-0.03,recognize,"",active
2026-09-23T10:36:57.896Z,1790159817896,,-0.15,-0.5,-0.03,recognize,"",active
2026-09-23T10:36:57.939Z,1790159817939,,-0.18,-0.76,0.01,recognize,"",active
2026-09-23T10:36:57.983Z,1790159817983,,-0.27,-0.98,0.03,recognize,"",active
2026-09-23T10:36:58.025Z,1790159818025,,-0.35,-1.5,0.08,recognize,"",active
2026-09-23T10:36:58.068Z,1790159818068,,-0.33,-1.89,0.07,recognize,"",active
2026-09-23T10:36:58.112Z,1790159818112,,-0.29,-1.85,-0.03,recognize,"",active
2026-09-23T10:36:58.155Z,1790159818155,,-0.49,-1.62,-0.06,recognize,"",active
2026-09-23T10:36:58.198Z,1790159818198,,-0.54,-1.34,-0.04,recognize,"",active
2026-09-23T10:36:58.240Z,1790159818240,,-0.46,-1.48,0.2,recognize,"",active
2026-09-23T10:36:58.283Z,1790159818283,,-0.42,-1.48,0.08,recognize,"",active
2026-09-23T10:36:58.326Z,1790159818326,,-0.3,-1.28,0.05,recognize,"",active
2026-09-23T10:36:58.369Z,1790159818369,,-0.21,-0.95,-0.05,recognize,"",active
2026-09-23T10:36:58.412Z,1790159818412,,-0.2,-0.67,-0.05,recognize,"",active
2026-09-23T10:36:58.455Z,1790159818455,,-0.16,-0.44,0,recognize,"",active
2026-09-23T10:36:58.500Z,1790159818500,,-0.13,-0.24,-0.03,recognize,"",active
2026-09-23T10:36:58.541Z,1790159818541,,-0.16,0.02,0.02,recognize,"",active
2026-09-23T10:36:58.584Z,1790159818584,,-0.16,-0.14,0.07,recognize,"",active
2026-09-23T10:36:58.627Z,1790159818627,,-0.11,-0.06,0.1,recognize,"",active
2026-09-23T10:36:58.670Z,1790159818670,,-0.13,0.04,0.11,recognize,"",active
2026-09-23T10:36:58.714Z,1790159818714,,-0.11,-0.04,0.09,recognize,"",active
2026-09-23T10:36:58.757Z,1790159818757,,-0.06,0.14,0.07,recognize,"",cooldown
2026-09-23T10:36:58.799Z,1790159818799,,-0.11,0.15,0.12,recognize,"",cooldown
2026-09-23T10:36:58.842Z,1790159818842,,-0.09,-0.06,0.11,recognize,"",cooldown
2026-09-23T10:36:58.885Z,1790159818885,,-0.1,0.04,0.09,recognize,"",cooldown
2026-09-23T10:36:58.929Z,1790159818929,,-0.1,0.02,0.09,recognize,"",cooldown
2026-09-23T10:36:58.972Z,1790159818972,,-0.07,0.05,0.08,recognize,"",cooldown
2026-09-23T10:36:59.014Z,1790159819014,,-0.08,0.14,0.09,recognize,"",cooldown
2026-09-23T10:36:59.057Z,1790159819057,,-0.12,-0.07,0.11,recognize,"",cooldown
2026-09-23T10:36:59.100Z,1790159819100,,-0.1,0,0.07,recognize,"",cooldown
2026-09-23T10:36:59.143Z,1790159819143,,-0.1,0.05,0.06,recognize,"",cooldown
2026-09-23T10:36:59.186Z,1790159819186,,-0.09,0,0.08,recognize,"",cooldown
2026-09-23T10:36:59.229Z,1790159819229,,-0.08,0.04,0.09,recognize,"",cooldown
2026-09-23T10:36:59.272Z,1790159819272,,-0.09,0,0.09,recognize,"",cooldown
2026-09-23T10:36:59.315Z,1790159819315,,-0.11,0.01,0.08,recognize,"",cooldown
2026-09-23T10:36:59.359Z,1790159819359,,-0.09,0.05,0.07,recognize,"",cooldown
2026-09-23T10:36:59.401Z,1790159819401,,-0.1,0.06,0.1,recognize,"",cooldown
2026-09-23T10:36:59.445Z,1790159819445,,-0.09,0.02,0.08,recognize,"",cooldown
2026-09-23T10:36:59.488Z,1790159819488,,-0.09,0.06,0.11,recognize,"",waiting
2026-09-23T10:36:59.531Z,1790159819531,,-0.09,0.05,0.11,recognize,"",waiting
2026-09-23T10:36:59.574Z,1790159819574,,-0.1,0.02,0.1,recognize,"",waiting
2026-09-23T10:36:59.616Z,1790159819616,,-0.09,0.07,0.07,recognize,"",waiting
2026-09-23T10:36:59.660Z,1790159819660,,-0.13,0.06,0.06,recognize,"",waiting
2026-09-23T10:36:59.702Z,1790159819702,,-0.07,-0.05,0.06,recognize,"",waiting
2026-09-23T10:36:59.746Z,1790159819746,,-0.1,0.01,0.06,recognize,"",waiting
2026-09-23T10:36:59.788Z,1790159819788,,-0.07,-0.02,0.06,recognize,"",waiting
2026-09-23T10:36:59.832Z,1790159819832,,-0.07,0.07,0.12,recognize,"",waiting
2026-09-23T10:36:59.874Z,1790159819874,,-0.03,0.04,0.12,recognize,"",waiting
2026-09-23T10:36:59.917Z,1790159819917,,-0.04,0.41,0.12,recognize,"",active
2026-09-23T10:36:59.961Z,1790159819961,,0.05,0.71,0.19,recognize,"",active
2026-09-23T10:37:00.003Z,1790159820003,,0.3,1.45,-0.09,recognize,"",active
2026-09-23T10:37:00.046Z,1790159820046,,0.36,2.32,-0.3,recognize,"",active
2026-09-23T10:37:00.089Z,1790159820089,,0.06,3.54,-0.18,recognize,"",active
2026-09-23T10:37:00.132Z,1790159820132,,0.44,3.81,0.06,recognize,"",active
2026-09-23T10:37:00.175Z,1790159820175,,0.73,2.93,0.62,recognize,"",active
2026-09-23T10:37:00.218Z,1790159820218,,0.53,2.11,0.48,recognize,"",active
2026-09-23T10:37:00.262Z,1790159820262,,0.37,1.48,0.3,recognize,"",active
2026-09-23T10:37:00.304Z,1790159820304,,0.05,0.76,0.14,recognize,"",active
2026-09-23T10:37:00.347Z,1790159820347,,-0.09,-0.16,0.11,recognize,"",active
2026-09-23T10:37:00.391Z,1790159820391,,-0.21,-0.7,-0.04,recognize,"",active
2026-09-23T10:37:00.433Z,1790159820433,,-0.26,-1.13,-0.13,recognize,"",active
2026-09-23T10:37:00.476Z,1790159820476,,-0.33,-1.39,-0.16,recognize,"",active
2026-09-23T10:37:00.520Z,1790159820520,,-0.36,-1.53,0,recognize,"",active
2026-09-23T10:37:00.562Z,1790159820562,,-0.46,-1.68,-0.02,recognize,"",active
2026-09-23T10:37:00.605Z,1790159820605,,-0.47,-1.83,-0.01,recognize,"",active
2026-09-23T10:37:00.648Z,1790159820648,,-0.53,-2.06,0.05,recognize,"",active
2026-09-23T10:37:00.691Z,1790159820691,,-0.56,-2.08,-0.12,recognize,"",active
2026-09-23T10:37:00.734Z,1790159820734,,-0.47,-1.98,0.05,recognize,"",active
2026-09-23T10:37:00.778Z,1790159820778,,-0.44,-1.64,0.05,recognize,"",active
2026-09-23T10:37:00.820Z,1790159820820,,-0.23,-1.11,0.04,recognize,"",active
2026-09-23T10:37:00.863Z,1790159820863,,-0.17,-0.52,0.07,recognize,"",active
2026-09-23T10:37:00.906Z,1790159820906,,-0.11,-0.01,0.04,recognize,"",active
2026-09-23T10:37:00.950Z,1790159820950,,-0.08,0.1,0.11,recognize,"",active
2026-09-23T10:37:00.992Z,1790159820992,,-0.09,-0.05,0.09,recognize,"",active
2026-09-23T10:37:01.036Z,1790159821036,,-0.12,-0.04,0.1,recognize,"",active
2026-09-23T10:37:01.079Z,1790159821079,,-0.09,0.01,0.12,recognize,"",active
2026-09-23T10:37:01.121Z,1790159821121,,-0.11,0.04,0.24,recognize,"",active
2026-09-23T10:37:01.165Z,1790159821165,,-0.05,-0.1,0.15,recognize,"",active
2026-09-23T10:37:01.208Z,1790159821208,,-0.1,0.04,0.09,recognize,"",active
2026-09-23T10:37:01.250Z,1790159821250,,-0.12,0.03,0.05,recognize,"",active
2026-09-23T10:37:01.293Z,1790159821293,,-0.09,-0.08,0.12,recognize,"",active
2026-09-23T10:37:01.336Z,1790159821336,,-0.1,0.19,0.05,recognize,"",active
2026-09-23T10:37:01.382Z,1790159821382,,-0.09,0.09,0.06,recognize,"",active
2026-09-23T10:37:01.422Z,1790159821422,,-0.11,0.02,0.08,recognize,"",cooldown
2026-09-23T10:37:01.465Z,1790159821465,,-0.11,0.03,0.07,recognize,"",cooldown
2026-09-23T10:37:01.508Z,1790159821508,,-0.12,0.01,0.1,recognize,"",cooldown
2026-09-23T10:37:01.551Z,1790159821551,,-0.11,0.04,0.09,recognize,"",cooldown
2026-09-23T10:37:01.594Z,1790159821594,,-0.1,0.01,0.08,recognize,"",cooldown
2026-09-23T10:37:01.637Z,1790159821637,,-0.11,0.03,0.06,recognize,"",cooldown
2026-09-23T10:37:01.680Z,1790159821680,,-0.09,0.04,0.11,recognize,"",cooldown
2026-09-23T10:37:01.724Z,1790159821724,,-0.08,0,0.09,recognize,"",cooldown
2026-09-23T10:37:01.767Z,1790159821767,,-0.11,0.04,0.05,recognize,"",cooldown
2026-09-23T10:37:01.809Z,1790159821809,,-0.08,0,0.08,recognize,"",cooldown
2026-09-23T10:37:01.852Z,1790159821852,,-0.09,-0.02,0.08,recognize,"",cooldown
2026-09-23T10:37:01.895Z,1790159821895,,-0.11,-0.01,0.07,recognize,"",cooldown
2026-09-23T10:37:01.939Z,1790159821939,,-0.08,-0.02,0.03,recognize,"",cooldown
2026-09-23T10:37:01.982Z,1790159821982,,-0.11,0.07,0.11,recognize,"",cooldown
2026-09-23T10:37:02.024Z,1790159822024,,-0.1,-0.03,0.06,recognize,"",cooldown
2026-09-23T10:37:02.067Z,1790159822067,,-0.12,0.07,0.05,recognize,"",cooldown
2026-09-23T10:37:02.110Z,1790159822110,,-0.14,0.08,0.1,recognize,"",cooldown
2026-09-23T10:37:02.154Z,1790159822154,,-0.14,0.02,0.07,recognize,"",waiting
2026-09-23T10:37:02.197Z,1790159822197,,-0.13,0.01,0.1,recognize,"",waiting
2026-09-23T10:37:02.240Z,1790159822240,,-0.1,-0.05,0.1,recognize,"",waiting
2026-09-23T10:37:02.282Z,1790159822282,,-0.11,-0.05,0.15,recognize,"",waiting
2026-09-23T10:37:02.325Z,1790159822325,,-0.08,-0.02,0.14,recognize,"",waiting
2026-09-23T10:37:02.368Z,1790159822368,,-0.02,0.01,0.08,recognize,"",waiting
2026-09-23T10:37:02.412Z,1790159822412,,-0.07,0.11,0.1,recognize,"",waiting
2026-09-23T10:37:02.454Z,1790159822454,,-0.13,0.07,0.08,recognize,"",waiting
2026-09-23T10:37:02.498Z,1790159822498,,-0.08,0.01,0.05,recognize,"",waiting
2026-09-23T10:37:02.541Z,1790159822541,,-0.02,0.01,0.13,recognize,"",waiting
2026-09-23T10:37:02.584Z,1790159822584,,-0.09,0.08,0.04,recognize,"",waiting
2026-09-23T10:37:02.626Z,1790159822626,,-0.12,0.09,0.03,recognize,"",waiting
2026-09-23T10:37:02.669Z,1790159822669,,-0.17,0.16,0.07,recognize,"",active
2026-09-23T10:37:02.713Z,1790159822713,,-0.12,0.1,0.01,recognize,"",active
2026-09-23T10:37:02.756Z,1790159822756,,-0.1,0.09,0.2,recognize,"",active
2026-09-23T10:37:02.798Z,1790159822798,,-0.11,0.05,0.11,recognize,"",active
2026-09-23T10:37:02.842Z,1790159822842,,-0.08,0.06,0.15,recognize,"",active
2026-09-23T10:37:02.884Z,1790159822884,,-0.11,0.23,0.14,recognize,"",active
2026-09-23T10:37:02.927Z,1790159822927,,-0.08,0.1,0.04,recognize,"",active
2026-09-23T10:37:02.970Z,1790159822970,,-0.04,0.16,0.12,recognize,"",active
2026-09-23T10:37:03.014Z,1790159823014,,0,0.2,0.34,recognize,"",active
2026-09-23T10:37:03.056Z,1790159823056,,0.03,0.22,0.39,recognize,"",active
2026-09-23T10:37:03.099Z,1790159823099,,0,0.19,0.24,recognize,"",active
2026-09-23T10:37:03.142Z,1790159823142,,-0.12,0.2,0.3,recognize,"",active
2026-09-23T10:37:03.186Z,1790159823186,,-0.25,0.13,0.47,recognize,"",active
2026-09-23T10:37:03.230Z,1790159823230,,-0.15,-0.19,0.21,recognize,"",active
2026-09-23T10:37:03.271Z,1790159823271,,-0.18,-0.15,-0.06,recognize,"",active
2026-09-23T10:37:03.314Z,1790159823314,,-0.25,-0.26,-0.1,recognize,"",active
2026-09-23T10:37:03.357Z,1790159823357,,-0.29,-0.12,-0.04,recognize,"",active
2026-09-23T10:37:03.400Z,1790159823400,,-0.37,0.05,0.11,recognize,"",active
2026-09-23T10:37:03.444Z,1790159823444,,-0.32,0.13,0.08,recognize,"",active
2026-09-23T10:37:03.486Z,1790159823486,,-0.24,0.07,-0.03,recognize,"",active
2026-09-23T10:37:03.529Z,1790159823529,,-0.15,0.05,0.12,recognize,"",active
2026-09-23T10:37:03.572Z,1790159823572,,-0.1,-0.01,0.07,recognize,"",active
2026-09-23T10:37:03.615Z,1790159823615,,-0.08,0.04,0,recognize,"",active
2026-09-23T10:37:03.658Z,1790159823658,,-0.12,0.24,0.04,recognize,"",active
2026-09-23T10:37:03.701Z,1790159823701,,-0.1,0.15,0.01,recognize,"",active
2026-09-23T10:37:03.745Z,1790159823745,,-0.09,0.22,-0.06,recognize,"",active
2026-09-23T10:37:03.788Z,1790159823788,,-0.05,0.32,0.02,recognize,"",active
2026-09-23T10:37:03.831Z,1790159823831,,-0.03,0.26,-0.02,recognize,"",active
2026-09-23T10:37:03.874Z,1790159823874,,-0.04,0.11,-0.03,recognize,"",active
2026-09-23T10:37:03.916Z,1790159823916,,-0.02,0.11,0.05,recognize,"",active
2026-09-23T10:37:03.959Z,1790159823959,,-0.01,0.16,0.21,recognize,"",active
2026-09-23T10:37:04.003Z,1790159824003,,-0.02,0.15,0.14,recognize,"",active
2026-09-23T10:37:04.045Z,1790159824045,,-0.06,0,-0.05,recognize,"",active
2026-09-23T10:37:04.088Z,1790159824088,,-0.09,-0.04,-0.22,recognize,"",active
2026-09-23T10:37:04.131Z,1790159824131,,-0.15,0.07,-0.14,recognize,"",active
2026-09-23T10:37:04.175Z,1790159824175,,-0.03,0.12,0.1,recognize,"",cooldown
2026-09-23T10:37:04.217Z,1790159824217,,0.04,0.11,0.07,recognize,"",cooldown
2026-09-23T10:37:04.260Z,1790159824260,,-0.06,0.15,0.09,recognize,"",cooldown
2026-09-23T10:37:04.303Z,1790159824303,,0.03,0.11,-0.02,recognize,"",cooldown
2026-09-23T10:37:04.346Z,1790159824346,,-0.18,-0.22,1.36,recognize,"",cooldown
2026-09-23T10:37:04.390Z,1790159824390,,0.14,-0.42,-0.07,recognize,"",cooldown
2026-09-23T10:37:04.432Z,1790159824432,,0.1,-0.42,-0.04,recognize,"",cooldown
2026-09-23T10:37:04.476Z,1790159824476,,0.14,-0.42,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.518Z,1790159824518,,0.14,-0.41,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.561Z,1790159824561,,0.13,-0.41,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.604Z,1790159824604,,0.14,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.648Z,1790159824648,,0.14,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.691Z,1790159824691,,0.14,-0.41,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.733Z,1790159824733,,0.14,-0.41,-0.04,recognize,"",cooldown
2026-09-23T10:37:04.776Z,1790159824776,,0.13,-0.41,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.819Z,1790159824819,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.862Z,1790159824862,,0.13,-0.41,-0.03,recognize,"",cooldown
2026-09-23T10:37:04.905Z,1790159824905,,0.13,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:04.948Z,1790159824948,,0.14,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:04.992Z,1790159824992,,0.14,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.034Z,1790159825034,,0.13,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.077Z,1790159825077,,0.13,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.121Z,1790159825121,,0.14,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.164Z,1790159825164,,0.14,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.206Z,1790159825206,,0.13,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.250Z,1790159825250,,0.14,-0.41,-0.03,recognize,"",active
2026-09-23T10:37:05.293Z,1790159825293,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.335Z,1790159825335,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.379Z,1790159825379,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.422Z,1790159825422,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.465Z,1790159825465,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.507Z,1790159825507,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.550Z,1790159825550,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.593Z,1790159825593,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.636Z,1790159825636,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.679Z,1790159825679,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.728Z,1790159825728,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.765Z,1790159825765,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.808Z,1790159825808,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.851Z,1790159825851,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.894Z,1790159825894,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.938Z,1790159825938,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:05.980Z,1790159825980,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.023Z,1790159826023,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.066Z,1790159826066,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.110Z,1790159826110,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.153Z,1790159826153,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.196Z,1790159826196,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.239Z,1790159826239,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.282Z,1790159826282,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.324Z,1790159826324,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.367Z,1790159826367,,0.14,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:06.410Z,1790159826410,,0.14,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.453Z,1790159826453,,0.14,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.497Z,1790159826497,,0.14,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.539Z,1790159826539,,0.16,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.583Z,1790159826583,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.626Z,1790159826626,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.669Z,1790159826669,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.714Z,1790159826714,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.755Z,1790159826755,,0.13,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.798Z,1790159826798,,0.12,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.841Z,1790159826841,,0.11,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.883Z,1790159826883,,0.11,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.927Z,1790159826927,,0.11,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:06.972Z,1790159826972,,0.12,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:07.013Z,1790159827013,,0.12,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:07.055Z,1790159827055,,0.12,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:07.098Z,1790159827098,,0.12,-0.4,-0.03,recognize,"",cooldown
2026-09-23T10:37:07.141Z,1790159827141,,0.13,-0.4,-0.03,recognize,"",active
2026-09-23T10:37:07.185Z,1790159827185,,0.13,-0.36,-0.03,recognize,"",active
