time_iso,epoch_ms,device_ms,gyro_x,gyro_y,gyro_z,mode,recording_label,phase
2026-09-24T06:11:10.168Z,1790230270168,25466,0.002,0.021,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:10.214Z,1790230270214,25512,-0.029,0.028,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:10.261Z,1790230270261,25559,0.028,0.012,0.007,train,"Hello Reem",waiting
2026-09-24T06:11:10.307Z,1790230270307,25605,0.025,0.029,0.014,train,"Hello Reem",waiting
2026-09-24T06:11:10.353Z,1790230270353,25651,0,-0.01,-0.006,train,"Hello Reem",waiting
2026-09-24T06:11:10.399Z,1790230270399,25697,-0.007,-0.015,-0.025,train,"Hello Reem",waiting
2026-09-24T06:11:10.445Z,1790230270445,25743,-0.023,-0.028,-0.011,train,"Hello Reem",waiting
2026-09-24T06:11:10.491Z,1790230270491,25789,-0.015,0.027,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:10.537Z,1790230270537,25835,-0.006,-0.028,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:10.584Z,1790230270584,25882,-0.019,-0.024,0.021,train,"Hello Reem",waiting
2026-09-24T06:11:10.630Z,1790230270630,25928,-0.02,0.013,-0.016,train,"Hello Reem",waiting
2026-09-24T06:11:10.677Z,1790230270677,25975,0.028,-0.025,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:10.724Z,1790230270724,26022,-0.021,0.003,0.019,train,"Hello Reem",waiting
2026-09-24T06:11:10.769Z,1790230270769,26067,0.016,0.026,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:10.816Z,1790230270816,26114,0.017,-0.003,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:10.863Z,1790230270863,26161,-0.01,0.029,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:10.910Z,1790230270910,26208,0.019,0.004,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:10.956Z,1790230270956,26254,0.004,-0.023,0.014,train,"Hello Reem",waiting
2026-09-24T06:11:11.003Z,1790230271003,26301,0.029,0.007,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:11.048Z,1790230271048,26346,0.025,0.007,0.027,train,"Hello Reem",waiting
2026-09-24T06:11:11.095Z,1790230271095,26392,-0.018,0.009,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:11.141Z,1790230271141,26439,0.007,-0.012,-0.013,train,"Hello Reem",waiting
2026-09-24T06:11:11.187Z,1790230271187,26485,-0.002,0.028,0.001,train,"Hello Reem",waiting
2026-09-24T06:11:11.234Z,1790230271234,26532,0.025,0.029,-0.018,train,"Hello Reem",waiting
2026-09-24T06:11:11.280Z,1790230271280,26578,-0.013,0.007,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:11.326Z,1790230271326,26624,-0.005,-0.013,0.014,train,"Hello Reem",waiting
2026-09-24T06:11:11.374Z,1790230271374,26672,-0.03,-0.005,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:11.422Z,1790230271422,26720,-0.016,0.009,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:11.470Z,1790230271470,26767,0.029,-0.01,-0.019,train,"Hello Reem",waiting
2026-09-24T06:11:11.517Z,1790230271517,26815,-0.013,0.02,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:11.563Z,1790230271563,26861,0.018,0.015,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:11.610Z,1790230271610,26908,0.02,0.005,0.026,train,"Hello Reem",waiting
2026-09-24T06:11:11.658Z,1790230271658,26956,0.012,0.013,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:11.704Z,1790230271704,27002,0.021,0.007,0.002,train,"Hello Reem",waiting
2026-09-24T06:11:11.751Z,1790230271751,27049,0.001,-0.011,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:11.799Z,1790230271799,27097,-0.014,0.006,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:11.846Z,1790230271846,27144,-0.027,0.016,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:11.893Z,1790230271893,27190,-0.003,0.015,0.016,train,"Hello Reem",waiting
2026-09-24T06:11:11.941Z,1790230271941,27238,-0.027,-0.012,-0.024,train,"Hello Reem",waiting
2026-09-24T06:11:11.989Z,1790230271989,27287,0.023,0.004,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:12.034Z,1790230272034,27332,-0.009,-0.006,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:12.082Z,1790230272082,27380,0.018,-0.002,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:12.130Z,1790230272130,27428,0.026,-0.025,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:12.176Z,1790230272176,27474,0.01,-0.025,-0.006,train,"Hello Reem",waiting
2026-09-24T06:11:12.224Z,1790230272224,27522,0.028,0.014,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:12.270Z,1790230272270,27568,0.016,-0.004,-0.02,train,"Hello Reem",waiting
2026-09-24T06:11:12.316Z,1790230272316,27614,-0.014,-0.013,0.011,train,"Hello Reem",waiting
2026-09-24T06:11:12.363Z,1790230272363,27661,-0.017,-0.005,0.021,train,"Hello Reem",waiting
2026-09-24T06:11:12.411Z,1790230272411,27709,0.022,0.005,-0.013,train,"Hello Reem",waiting
2026-09-24T06:11:12.458Z,1790230272458,27756,-0.002,0.026,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:12.506Z,1790230272506,27804,0.017,0.019,0.01,train,"Hello Reem",waiting
2026-09-24T06:11:12.553Z,1790230272553,27851,0.025,-0.023,0,train,"Hello Reem",waiting
2026-09-24T06:11:12.600Z,1790230272600,27898,-0.028,0.006,-0.001,train,"Hello Reem",waiting
2026-09-24T06:11:12.647Z,1790230272647,27945,-0.005,-0.008,-0.03,train,"Hello Reem",waiting
2026-09-24T06:11:12.695Z,1790230272695,27993,0.003,-0.012,-0.025,train,"Hello Reem",waiting
2026-09-24T06:11:12.743Z,1790230272743,28041,0.008,-0.01,0.017,train,"Hello Reem",waiting
2026-09-24T06:11:12.790Z,1790230272790,28088,0.023,-0.005,0.027,train,"Hello Reem",waiting
2026-09-24T06:11:12.838Z,1790230272838,28136,0.005,0.005,0.005,train,"Hello Reem",waiting
2026-09-24T06:11:12.886Z,1790230272886,28184,0.015,-0.015,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:12.933Z,1790230272933,28231,-0.023,0.02,0.019,train,"Hello Reem",waiting
2026-09-24T06:11:12.980Z,1790230272980,28277,-0.009,-0.022,-0.012,train,"Hello Reem",waiting
2026-09-24T06:11:13.026Z,1790230273026,28324,0.008,0.003,0.022,train,"Hello Reem",waiting
2026-09-24T06:11:13.074Z,1790230273074,28372,0.019,0.012,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:13.122Z,1790230273122,28420,0.028,-0.005,-0.018,train,"Hello Reem",waiting
2026-09-24T06:11:13.169Z,1790230273169,28467,0.006,0.026,0.03,train,"Hello Reem",waiting
2026-09-24T06:11:13.217Z,1790230273217,28515,0.028,-0.012,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:13.264Z,1790230273264,28562,0.004,-0.005,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:13.311Z,1790230273311,28609,0.006,-0.015,-0.028,train,"Hello Reem",waiting
2026-09-24T06:11:13.357Z,1790230273357,28654,0.003,-0.01,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:13.403Z,1790230273403,28701,0.025,0.02,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:13.449Z,1790230273449,28746,0.021,0.012,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:13.495Z,1790230273495,28793,-0.009,-0.029,0.022,train,"Hello Reem",waiting
2026-09-24T06:11:13.541Z,1790230273541,28839,-0.009,-0.014,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:13.588Z,1790230273588,28886,0.016,-0.005,0.025,train,"Hello Reem",waiting
2026-09-24T06:11:13.634Z,1790230273634,28932,-0.013,0.011,0.026,train,"Hello Reem",waiting
2026-09-24T06:11:13.680Z,1790230273680,28978,-0.005,-0.017,0.027,train,"Hello Reem",waiting
2026-09-24T06:11:13.726Z,1790230273726,29024,-0.021,-0.012,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:13.772Z,1790230273772,29070,0.007,0.004,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:13.818Z,1790230273818,29116,-0.03,0.027,-0.016,train,"Hello Reem",waiting
2026-09-24T06:11:13.864Z,1790230273864,29162,0.014,0.011,0.016,train,"Hello Reem",waiting
2026-09-24T06:11:13.911Z,1790230273911,29209,-0.002,-0.01,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:13.957Z,1790230273957,29255,-0.011,-0.029,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:14.003Z,1790230274003,29301,-0.013,-0.014,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:14.049Z,1790230274049,29346,-0.009,0.022,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:14.094Z,1790230274094,29392,-0.008,-0.023,-0.022,train,"Hello Reem",waiting
2026-09-24T06:11:14.141Z,1790230274141,29439,0.009,-0.009,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:14.187Z,1790230274187,29485,-0.007,0.028,0.001,train,"Hello Reem",waiting
2026-09-24T06:11:14.233Z,1790230274233,29531,-0.02,0.022,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:14.279Z,1790230274279,29577,-0.028,0.004,0.025,train,"Hello Reem",waiting
2026-09-24T06:11:14.326Z,1790230274326,29624,-0.027,-0.004,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:14.374Z,1790230274374,29672,-0.014,0.006,-0.008,train,"Hello Reem",waiting
2026-09-24T06:11:14.420Z,1790230274420,29718,-0.019,-0.009,-0.025,train,"Hello Reem",waiting
2026-09-24T06:11:14.466Z,1790230274466,29764,0.005,-0.012,-0.011,train,"Hello Reem",waiting
2026-09-24T06:11:14.512Z,1790230274512,29810,0.006,0.021,-0.018,train,"Hello Reem",waiting
2026-09-24T06:11:14.558Z,1790230274558,29856,0.009,-0.03,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:14.604Z,1790230274604,29902,0.006,0.015,0.019,train,"Hello Reem",waiting
2026-09-24T06:11:14.650Z,1790230274650,29948,0.022,-0.02,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:14.696Z,1790230274696,29994,0.008,0,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:14.743Z,1790230274743,30041,0.029,-0.018,-0.012,train,"Hello Reem",waiting
2026-09-24T06:11:14.788Z,1790230274788,30086,-0.028,-0.026,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:14.834Z,1790230274834,30132,-0.025,0.024,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:14.881Z,1790230274881,30179,0.009,0.012,-0.02,train,"Hello Reem",waiting
2026-09-24T06:11:14.927Z,1790230274927,30225,-0.016,-0.024,-0.001,train,"Hello Reem",waiting
2026-09-24T06:11:14.973Z,1790230274973,30271,-0.006,0.029,0.007,train,"Hello Reem",waiting
2026-09-24T06:11:15.019Z,1790230275019,30317,-0.028,0.025,0.008,train,"Hello Reem",waiting
2026-09-24T06:11:15.065Z,1790230275065,30363,-0.004,-0.009,-0.024,train,"Hello Reem",waiting
2026-09-24T06:11:15.111Z,1790230275111,30409,0.021,-0.009,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:15.157Z,1790230275157,30455,-0.015,-0.005,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:15.204Z,1790230275204,30502,-0.028,0.02,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:15.250Z,1790230275250,30548,-0.02,-0.015,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:15.295Z,1790230275295,30593,-0.004,-0.026,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:15.342Z,1790230275342,30640,0.027,0,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:15.390Z,1790230275390,30688,0.026,0.018,-0.024,train,"Hello Reem",waiting
2026-09-24T06:11:15.438Z,1790230275438,30736,-0.025,-0.014,0.02,train,"Hello Reem",waiting
2026-09-24T06:11:15.486Z,1790230275486,30784,-0.015,-0.012,-0.025,train,"Hello Reem",waiting
2026-09-24T06:11:15.531Z,1790230275531,30829,0.01,-0.006,0.006,train,"Hello Reem",waiting
2026-09-24T06:11:15.578Z,1790230275578,30876,0.01,-0.027,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:15.625Z,1790230275625,30923,-0.03,-0.014,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:15.673Z,1790230275673,30971,0.011,-0.01,0.008,train,"Hello Reem",waiting
2026-09-24T06:11:15.720Z,1790230275720,31018,-0.018,0.029,-0.002,train,"Hello Reem",waiting
2026-09-24T06:11:15.768Z,1790230275768,31066,0.016,0.013,-0.012,train,"Hello Reem",waiting
2026-09-24T06:11:15.815Z,1790230275815,31113,-0.006,-0.015,-0.013,train,"Hello Reem",waiting
2026-09-24T06:11:15.863Z,1790230275863,31161,0.019,0.01,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:15.910Z,1790230275910,31208,-0.018,-0.029,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:15.957Z,1790230275957,31255,-0.018,0.002,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:16.005Z,1790230276005,31303,-0.01,0.007,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:16.052Z,1790230276052,31350,-0.016,-0.005,-0.001,train,"Hello Reem",waiting
2026-09-24T06:11:16.099Z,1790230276099,31397,0.008,0.028,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:16.146Z,1790230276146,31444,-0.02,0.014,0.029,train,"Hello Reem",waiting
2026-09-24T06:11:16.193Z,1790230276193,31491,-0.019,0.005,-0.026,train,"Hello Reem",waiting
2026-09-24T06:11:16.241Z,1790230276241,31539,-0.009,0.022,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:16.288Z,1790230276288,31586,-0.001,-0.023,-0.024,train,"Hello Reem",waiting
2026-09-24T06:11:16.336Z,1790230276336,31634,-0.025,0.013,-0.006,train,"Hello Reem",waiting
2026-09-24T06:11:16.382Z,1790230276382,31680,-0.004,-0.022,-0.006,train,"Hello Reem",waiting
2026-09-24T06:11:16.429Z,1790230276429,31727,-0.007,-0.017,0.025,train,"Hello Reem",waiting
2026-09-24T06:11:16.477Z,1790230276477,31775,0.013,0.005,0.006,train,"Hello Reem",waiting
2026-09-24T06:11:16.524Z,1790230276524,31822,-0.021,-0.004,0.004,train,"Hello Reem",waiting
2026-09-24T06:11:16.570Z,1790230276570,31868,-0.022,-0.022,0.011,train,"Hello Reem",waiting
2026-09-24T06:11:16.618Z,1790230276618,31916,-0.029,0.018,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:16.665Z,1790230276665,31963,-0.01,-0.005,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:16.713Z,1790230276713,32011,-0.015,-0.012,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:16.761Z,1790230276761,32059,0.022,-0.017,0.008,train,"Hello Reem",waiting
2026-09-24T06:11:16.809Z,1790230276809,32107,-0.018,0.013,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:16.855Z,1790230276855,32153,-0.015,0.025,0.011,train,"Hello Reem",waiting
2026-09-24T06:11:16.903Z,1790230276903,32201,0.024,0.025,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:16.951Z,1790230276951,32249,0.016,0.007,-0.025,train,"Hello Reem",waiting
2026-09-24T06:11:16.998Z,1790230276998,32296,-0.012,0.013,-0.002,train,"Hello Reem",waiting
2026-09-24T06:11:17.045Z,1790230277045,32343,0.011,0.011,-0.019,train,"Hello Reem",waiting
2026-09-24T06:11:17.093Z,1790230277093,32391,0.023,-0.014,0.005,train,"Hello Reem",waiting
2026-09-24T06:11:17.140Z,1790230277140,32438,0.021,0.018,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:17.188Z,1790230277188,32486,0.024,-0.021,-0.001,train,"Hello Reem",waiting
2026-09-24T06:11:17.236Z,1790230277236,32534,0.009,0.019,0.026,train,"Hello Reem",waiting
2026-09-24T06:11:17.283Z,1790230277283,32581,0.02,-0.014,0.007,train,"Hello Reem",waiting
2026-09-24T06:11:17.330Z,1790230277330,32628,0.007,0.019,0,train,"Hello Reem",waiting
2026-09-24T06:11:17.376Z,1790230277376,32674,-0.029,-0.011,-0.008,train,"Hello Reem",waiting
2026-09-24T06:11:17.422Z,1790230277422,32720,-0.002,-0.006,0.019,train,"Hello Reem",waiting
2026-09-24T06:11:17.469Z,1790230277469,32767,0.011,0.006,-0.009,train,"Hello Reem",waiting
2026-09-24T06:11:17.514Z,1790230277514,32812,0.012,-0.02,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:17.561Z,1790230277561,32859,0.009,-0.01,0.002,train,"Hello Reem",waiting
2026-09-24T06:11:17.609Z,1790230277609,32907,0.023,0.002,0.007,train,"Hello Reem",waiting
2026-09-24T06:11:17.655Z,1790230277655,32953,-0.005,0.011,0.017,train,"Hello Reem",waiting
2026-09-24T06:11:17.701Z,1790230277701,32999,-0.003,-0.017,0.014,train,"Hello Reem",waiting
2026-09-24T06:11:17.747Z,1790230277747,33045,-0.028,0.03,0.016,train,"Hello Reem",waiting
2026-09-24T06:11:17.793Z,1790230277793,33091,0.03,0.016,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:17.840Z,1790230277840,33138,-0.027,0.004,0.027,train,"Hello Reem",waiting
2026-09-24T06:11:17.887Z,1790230277887,33185,-0.027,-0.029,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:17.933Z,1790230277933,33231,-0.027,0.011,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:17.979Z,1790230277979,33277,-0.028,0.013,0.002,train,"Hello Reem",waiting
2026-09-24T06:11:18.026Z,1790230278026,33324,0.009,0.028,0.006,train,"Hello Reem",waiting
2026-09-24T06:11:18.073Z,1790230278073,33371,0.005,-0.022,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:18.119Z,1790230278119,33417,0.001,-0.017,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:18.165Z,1790230278165,33463,0.01,-0.029,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:18.210Z,1790230278210,33508,0.012,0.008,-0.008,train,"Hello Reem",waiting
2026-09-24T06:11:18.257Z,1790230278257,33555,-0.014,0.022,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:18.303Z,1790230278303,33601,0.025,-0.015,-0.029,train,"Hello Reem",waiting
2026-09-24T06:11:18.349Z,1790230278349,33647,-0.014,-0.012,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:18.396Z,1790230278396,33694,-0.002,0.003,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:18.443Z,1790230278443,33741,-0.021,-0.027,0.029,train,"Hello Reem",waiting
2026-09-24T06:11:18.489Z,1790230278489,33787,-0.01,-0.029,0.029,train,"Hello Reem",waiting
2026-09-24T06:11:18.535Z,1790230278535,33833,0.015,0.014,0.022,train,"Hello Reem",waiting
2026-09-24T06:11:18.581Z,1790230278581,33879,0.02,-0.027,0.017,train,"Hello Reem",waiting
2026-09-24T06:11:18.627Z,1790230278627,33925,0.011,-0.01,-0.022,train,"Hello Reem",waiting
2026-09-24T06:11:18.674Z,1790230278674,33972,-0.005,-0.019,-0.001,train,"Hello Reem",waiting
2026-09-24T06:11:18.719Z,1790230278719,34017,-0.026,0.026,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:18.766Z,1790230278766,34064,0.019,-0.012,0.021,train,"Hello Reem",waiting
2026-09-24T06:11:18.812Z,1790230278812,34110,0.004,0.008,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:18.858Z,1790230278858,34156,0.021,-0.015,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:18.904Z,1790230278904,34201,-0.005,-0.018,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:18.950Z,1790230278950,34248,-0.011,-0.013,-0.03,train,"Hello Reem",waiting
2026-09-24T06:11:18.996Z,1790230278996,34294,0.024,0.003,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:19.042Z,1790230279042,34340,-0.024,0.021,-0.008,train,"Hello Reem",waiting
2026-09-24T06:11:19.087Z,1790230279087,34385,-0.025,-0.023,0.015,train,"Hello Reem",waiting
2026-09-24T06:11:19.133Z,1790230279133,34431,-0.007,0.002,-0.005,train,"Hello Reem",waiting
2026-09-24T06:11:19.179Z,1790230279179,34477,0.004,-0.01,0.02,train,"Hello Reem",waiting
2026-09-24T06:11:19.225Z,1790230279225,34523,0.014,0.014,0.028,train,"Hello Reem",waiting
2026-09-24T06:11:19.272Z,1790230279272,34570,-0.007,-0.017,-0.013,train,"Hello Reem",waiting
2026-09-24T06:11:19.319Z,1790230279319,34617,-0.016,-0.025,0.016,train,"Hello Reem",waiting
2026-09-24T06:11:19.366Z,1790230279366,34664,0.017,0.019,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:19.414Z,1790230279414,34712,-0.027,-0.025,0.026,train,"Hello Reem",waiting
2026-09-24T06:11:19.461Z,1790230279461,34759,-0.006,0.012,-0.023,train,"Hello Reem",waiting
2026-09-24T06:11:19.509Z,1790230279509,34807,0.02,0.022,-0.019,train,"Hello Reem",waiting
2026-09-24T06:11:19.556Z,1790230279556,34854,0.017,0,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:19.604Z,1790230279604,34902,0.028,0.012,0.005,train,"Hello Reem",waiting
2026-09-24T06:11:19.652Z,1790230279652,34950,0.01,0.007,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:19.700Z,1790230279700,34998,0.01,0.011,0.006,train,"Hello Reem",waiting
2026-09-24T06:11:19.748Z,1790230279748,35046,-0.02,-0.014,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:19.796Z,1790230279796,35094,-0.013,-0.002,0.001,train,"Hello Reem",waiting
2026-09-24T06:11:19.843Z,1790230279843,35141,-0.024,-0.011,-0.018,train,"Hello Reem",waiting
2026-09-24T06:11:19.890Z,1790230279890,35188,0.005,0.005,0.025,train,"Hello Reem",waiting
2026-09-24T06:11:19.937Z,1790230279937,35235,0.003,-0.029,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:19.986Z,1790230279986,35284,-0.015,-0.024,0.005,train,"Hello Reem",waiting
2026-09-24T06:11:20.033Z,1790230280033,35331,-0.006,0.024,-0.009,train,"Hello Reem",waiting
2026-09-24T06:11:20.081Z,1790230280081,35379,-0.003,0.026,-0.009,train,"Hello Reem",waiting
2026-09-24T06:11:20.127Z,1790230280127,35425,0.01,0.011,0.014,train,"Hello Reem",waiting
2026-09-24T06:11:20.175Z,1790230280175,35472,-0.01,-0.026,-0.018,train,"Hello Reem",waiting
2026-09-24T06:11:20.222Z,1790230280222,35520,-0.022,0.026,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:20.269Z,1790230280269,35567,-0.003,0.003,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:20.316Z,1790230280316,35614,0.012,-0.011,-0.009,train,"Hello Reem",waiting
2026-09-24T06:11:20.364Z,1790230280364,35662,0.007,0.016,0.02,train,"Hello Reem",waiting
2026-09-24T06:11:20.412Z,1790230280412,35710,-0.001,0.005,-0.026,train,"Hello Reem",waiting
2026-09-24T06:11:20.460Z,1790230280460,35758,-0.012,-0.023,0.002,train,"Hello Reem",waiting
2026-09-24T06:11:20.508Z,1790230280508,35806,-0.019,-0.013,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:20.555Z,1790230280555,35853,-0.022,-0.006,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:20.602Z,1790230280602,35900,-0.012,-0.008,-0.014,train,"Hello Reem",waiting
2026-09-24T06:11:20.649Z,1790230280649,35947,0.026,0.014,0.003,train,"Hello Reem",waiting
2026-09-24T06:11:20.696Z,1790230280696,35994,0.002,-0.028,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:20.742Z,1790230280742,36040,-0.029,0.001,0.029,train,"Hello Reem",waiting
2026-09-24T06:11:20.790Z,1790230280790,36088,0,-0.028,0.012,train,"Hello Reem",waiting
2026-09-24T06:11:20.838Z,1790230280838,36136,-0.02,0.011,-0.012,train,"Hello Reem",waiting
2026-09-24T06:11:20.886Z,1790230280886,36184,0.022,0.011,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:20.934Z,1790230280934,36232,-0.006,-0.024,0.02,train,"Hello Reem",waiting
2026-09-24T06:11:20.982Z,1790230280982,36280,0,0.009,0.025,train,"Hello Reem",waiting
2026-09-24T06:11:21.029Z,1790230281029,36327,0.013,0.024,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:21.076Z,1790230281076,36374,0.017,-0.011,-0.017,train,"Hello Reem",waiting
2026-09-24T06:11:21.124Z,1790230281124,36422,0.01,-0.022,-0.026,train,"Hello Reem",waiting
2026-09-24T06:11:21.171Z,1790230281171,36469,0.019,-0.01,-0.003,train,"Hello Reem",waiting
2026-09-24T06:11:21.219Z,1790230281219,36517,0.01,0.021,-0.007,train,"Hello Reem",waiting
2026-09-24T06:11:21.265Z,1790230281265,36563,-0.027,-0.025,0.021,train,"Hello Reem",waiting
2026-09-24T06:11:21.314Z,1790230281314,36611,0.008,0.001,0.017,train,"Hello Reem",waiting
2026-09-24T06:11:21.361Z,1790230281361,36659,0.016,-0.007,0.015,train,"Hello Reem",waiting
2026-09-24T06:11:21.409Z,1790230281409,36707,0.005,-0.01,0.029,train,"Hello Reem",waiting
2026-09-24T06:11:21.457Z,1790230281457,36754,-0.016,0,-0.02,train,"Hello Reem",waiting
2026-09-24T06:11:21.505Z,1790230281505,36803,0.002,0.016,0.026,train,"Hello Reem",waiting
2026-09-24T06:11:21.552Z,1790230281552,36850,-0.03,-0.017,-0.02,train,"Hello Reem",waiting
2026-09-24T06:11:21.600Z,1790230281600,36898,0.013,-0.003,0.004,train,"Hello Reem",waiting
2026-09-24T06:11:21.647Z,1790230281647,36945,0.024,-0.019,0.019,train,"Hello Reem",waiting
2026-09-24T06:11:21.695Z,1790230281695,36993,0.018,-0.023,0.013,train,"Hello Reem",waiting
2026-09-24T06:11:21.742Z,1790230281742,37040,-0.001,-0.014,0.016,train,"Hello Reem",waiting
2026-09-24T06:11:21.790Z,1790230281790,37088,0.017,0.007,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:21.836Z,1790230281836,37133,0.02,0.024,-0.021,train,"Hello Reem",waiting
2026-09-24T06:11:21.883Z,1790230281883,37181,0.016,-0.025,0.009,train,"Hello Reem",waiting
2026-09-24T06:11:21.930Z,1790230281930,37228,0.005,-0.019,0.02,train,"Hello Reem",waiting
2026-09-24T06:11:21.977Z,1790230281977,37275,0.01,-0.017,-0.01,train,"Hello Reem",waiting
2026-09-24T06:11:22.024Z,1790230282024,37322,-0.002,0.023,0.03,train,"Hello Reem",waiting
2026-09-24T06:11:22.072Z,1790230282072,37370,0.005,-0.003,0.023,train,"Hello Reem",waiting
2026-09-24T06:11:22.119Z,1790230282119,37417,0.02,-0.025,0.018,train,"Hello Reem",waiting
2026-09-24T06:11:22.167Z,1790230282167,37465,0.02,0.009,-0.027,train,"Hello Reem",waiting
2026-09-24T06:11:22.214Z,1790230282214,37512,0.013,0.03,0.024,train,"Hello Reem",waiting
2026-09-24T06:11:22.262Z,1790230282262,37560,-0.021,0.012,0.01,train,"Hello Reem",waiting
2026-09-24T06:11:22.309Z,1790230282309,37607,-0.015,0.022,0.021,train,"Hello Reem",waiting
2026-09-24T06:11:22.357Z,1790230282357,37655,-0.025,0.01,-0.007,train,"Hello Reem",waiting
